"X1","X2","X3","X4","X5","X6","X7","X8"
0.140076302834389,0.110411276468114,-0.543902757027396,-0.668937071823196,-0.328745048976074,-0.429462027199179,-1.22523810872045,-0.0258551787496935
-0.796914888974406,-0.339610279715394,-1.32571308977314,-0.856729221669014,0.147217360439314,0.202523382207835,0.0157216875723538,0.375908990576371
1.30391774544115,1.66386669939424,1.83910917117025,1.8582978087536,0.617021693741847,0.688703820913643,0.0943382432079821,-0.542203231866039
-0.220325932570255,-0.657845079480026,0.382669362431567,0.0525306788240958,0.560512941406245,0.326325974038499,0.231292105602903,0.711266899101977
-3.17897053963595,-3.26561135358623,-2.46582536506069,-2.82207140560775,-3.57648350662801,-2.34569655286798,-2.24100679090973,-2.96023084150879
0.591673198921616,0.48012407273587,0.245642358312545,0.327221377862006,0.628432590208303,-0.143555045700634,0.40924081438445,0.889285526338313
-0.212781600177771,-0.783527135208076,0.28180094880001,0.351942446744168,0.814366195455169,1.25570601765381,0.253719025623507,0.795402349675954
-0.968267428414262,-0.415314076559346,-1.35854725792804,-0.885999972589474,-1.5146603020433,-0.764103507667502,-1.02573553583108,-1.26381355270004
-0.455791072568624,-0.641119649656709,-1.13308724909975,-1.4265456049986,-0.369518776955603,1.18882401245211,0.327704918222257,-0.728004857375179
-2.90110275957695,-2.6699009161005,-2.17907008389468,-1.8115268293108,-0.359050004575748,-0.9715661895302,-0.877203861531345,-0.432350575738092
-0.165190747738763,-0.743979646005704,-0.0553877997292684,-0.392543659213591,0.0996268869983627,0.328579615093317,0.490981271077783,-0.10094632141669
-0.319867599213157,-0.784903073619908,1.18668039645204,-0.863583196434295,0.384666518799585,0.196056599752345,-0.437771079806405,0.312828059086831
-0.872201353716639,-0.718983279781808,-0.706608241484336,-1.06250344493005,-2.65315341724768,-1.96477915732678,-2.52488298557804,-2.08152363386389
0.130157713206777,-0.483989012756186,0.0625975514619051,-0.148940141334145,0.52521493650744,0.890646176006705,0.837892842587446,0.80141662708997
-1.80894343609851,-1.05298195730485,-1.34035878421886,-2.38698514612466,-1.89652065866491,-0.762200094844365,-1.62929054882851,-1.46123474002956
-0.137888810114182,1.26635101431772,0.210345788604107,0.584582556425715,-0.624278667498024,-0.860299008988801,-0.129219787795257,0.415933729267865
-0.177829184599669,0.303327389400983,-0.241995773294696,-0.482774618141804,0.344693280360937,0.99070597901587,0.0515348480497185,0.613816347633848
-0.167764231482854,-0.692924136572053,-0.944523464129993,0.280541309726748,-0.266040347137478,-0.344300276734448,-0.00874271260235622,0.00307920368236948
0.385278411578136,0.317456534291361,0.387928006495046,0.113011707011527,0.10426783656326,-0.643410348125601,-0.505064789261676,-0.324269287205072
1.21088469237083,0.695325185320965,0.83022053656248,1.83844809065907,0.719034875359569,1.43007894255667,0.438832478269913,1.13861770151668
0.755888838634238,0.583178574811733,1.26332044732946,0.472812879620762,1.30305780530147,0.966901822131132,-0.22340540223754,1.33682100193234
-1.87626438717984,-1.25322202574244,-0.340396736364086,-1.36424350807253,-0.601124021472762,-1.03343077360061,-1.25439314290079,-0.107887614002298
-0.434513194454365,-1.49642891467923,-1.41515656593181,-1.37348703288505,-0.603921860633446,-0.668246292458165,-0.755787103519454,-0.250372925450371
0.348424352575835,0.567448233883,0.507306694980298,0.457739344234035,-1.04163607564411,-1.234099358731,-0.593964418733193,-1.03890611736932
-0.978723147966074,-1.19861263290311,-1.093841186943,-1.72455488719603,-1.09140501793109,-1.17804710053519,-1.58534000952414,-1.91372694376377
-0.561090877323401,-0.766047296440938,-0.291137256700076,-0.120859052566703,0.850807211839399,0.512249444061357,-0.210340245187012,-0.0209101620498459
-1.38066573926049,-0.818663113844329,-1.36387980115377,-1.35117790414084,-0.637437909560128,-0.568975424613845,-0.617026280839649,-0.272481625409303
-0.288858367132462,-0.276102457220225,-1.11213831181634,-0.880606738311262,0.368384820554786,0.129538551575537,0.64934502993678,0.740421683333376
1.18292679833257,0.821982953430935,-0.252339160386016,0.170447982826678,0.664742716975692,0.108050915920513,-0.379156296440675,0.438154830462028
-0.301548610542197,-0.533645886083223,0.0147044624933678,-1.02185311900842,0.212575668566882,-0.595838864246042,-0.417427880205571,-1.09899100065497
-0.621301182057781,-0.350680082065003,-0.313680399232689,-0.128187247840769,-0.841583567403893,-0.422282281368013,0.114715579121123,-0.189757750953658
-1.4095451806155,-1.59730971599693,-0.990933071266424,-0.691722471392781,-0.742621793995499,-0.804205355951104,0.115603545503896,-1.12863901945083
-0.717630957520476,-0.178820284498933,-1.24259327444626,-1.15188337959431,1.37775724994011,0.313826051458948,1.00897649411667,0.740604286042355
0.408653424224282,-0.304913342917322,0.325617332092041,-0.131707271111473,0.689723215716547,2.07845497412643,0.332444153080672,1.24133855994337
-0.949314424208924,-1.31792118154993,-1.12677545661503,-1.10563253754929,1.04880227121769,1.40823118574507,-0.604433584078056,0.417221674363346
-1.32655182482721,-1.67907728599183,-1.11738394764026,-1.26240771366501,0.887731257966649,1.2795070228815,0.790057424891757,0.828906890930694
0.130774170444433,0.170413948680709,0.193306258578582,0.467256897899102,0.673398745168891,1.34788772970835,0.269239688016176,0.647630894167978
-0.200971698786439,-0.863368631746255,-1.59528848407818,-1.09634988869568,-1.98624936575746,-1.33429092607465,-0.40153343294552,-1.26698384964021
1.95531444313076,2.23664045708816,1.74974462258053,1.94000081974765,1.92789579536542,0.854621945400959,0.788382743907035,1.60884006440419
0.647645444342232,-0.0858394016088894,-0.851564916210247,0.0891501506904819,0.216273534609911,-0.377344704758542,-1.05027530919264,-0.589454131854373
1.19604209323672,1.14840034274194,0.577140791505835,1.27578606119455,1.83145605392399,0.974121096762071,0.249194897798702,1.55317342499487
1.70784490947992,1.89187847015199,1.50325425096304,1.59875557291952,1.70047728799543,1.11221784984576,2.42929851678128,1.98164464903984
-0.0605732768370171,0.109662100905413,0.786748415007827,-0.140479738106716,0.0328124894061448,0.517162230440391,0.270617173523787,0.222484881386899
